code,code_level,food_category,food_group,major_food_code,minor_food_code,units,rse_indicator,percent_change_2021_22,percent_change_2019_20,significance,trend_2019_20,reliability_3yr_se,year,expenditure
310,3,,,Tea and coffee from takeaway,,p,Very High,121.2563187,127.3267461,yes,,13.5872328,1995,
312,3,,,Cocoa and chocolate drinks,,p,High,-35.97939926,-34.11525401,yes,,7.329176642,1995,1.819957749
313,3,,,Malt drinks and chocolate versions of malted drinks,,p,Very High,-55.74048315,-45.54463014,,,15.53548852,1995,4.770399763
314339,2,,Other food and drink,,,p,Very Low,8.230313571,11.12603303,yes,,1.305010889,1995,82.44489709
314,3,,,Mineral or spring waters,,p,Medium,10.28655233,6.027225482,,,4.153898707,1995,6.346943541
315,3,,,Baby foods,,p,Very High,29.84945266,-2.993047948,,,15.50577081,1995,2.17867481
318,3,,,Soups - canned or cartons,,p,Medium,17.34554989,-2.87494801,,,3.514849165,1995,7.405271324
319,3,,,Soups - dehydrated or powdered,,p,High,2.195599508,-1.717565737,,,10.50078015,1995,2.08544103
320,3,,,Soups - from takeaway,,p,Very High,120.74483,73.18874623,,,28.31521771,1995,
321,3,,,Other takeaway food brought home,,p,Very High,14.04298061,266.4945229,,UP,27.33230966,1995,
322,3,,,Meals on wheels - items not specified,,p,Very Low,-100,-100,,,,1995,
323,3,,,Spreads and dressings,,p,Low,2.751849105,4.285918935,,,2.458798912,1995,5.011704182
32302,4,,,,Salad dressings,p,Medium,4.072768989,8.048413254,,,2.719187976,1995,4.41612758
32303,4,,,,Other spreads and dresssings,p,Medium,-1.397514399,-6.508156177,,,5.111390137,1995,0.595576602
327,3,,,Pickles and sauces,,p,Low,8.996434819,14.70954408,yes,UP,1.783964601,1995,20.68010933
32702,4,,,,Pickles,p,Medium,11.93780727,4.970486235,,,4.956605678,1995,2.531635835
32703,4,,,,Sauces,p,Low,7.193688556,16.62551168,yes,UP,1.885299553,1995,17.3589509
32704,4,,,,Takeaway sauces and mayonnnaise,p,High,45.30173551,-0.303247253,,,7.054670833,1995,0.789522594
328,3,,,Stock cubes and meat and yeast extracts,,p,Medium,-5.541013772,-10.57146543,,,4.582562158,1995,3.463609505
329,3,,,Jelly squares or crystals,,p,High,-15.11375071,-1.480884655,,,7.18512375,1995,1.079132065
332,3,,,Ice cream tub or block,,p,Medium,-2.962988296,-1.409494262,,,3.871252217,1995,10.47524366
333,3,,,Ice cream products including takeaways,,p,Medium,-1.877868551,17.09492924,yes,,3.075004421,1995,8.598781885
33302,4,,,,"Ice cream cornets, choc-ices, lollies with ice cream",p,Medium,1.204888426,23.44215038,yes,,3.545136764,1995,6.638111415
33303,4,,,,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",p,Medium,0.773302139,-1.670028969,,,5.184859612,1995,1.96067047
33304,4,,,,"Takeaway ice cream, ice cream products, milkshakes",p,Very High,-21.6249411,27.01475621,,,11.55548737,1995,
334,3,,,Salt,,p,High,42.7788779,46.47525507,yes,,6.930797828,1995,1.713046724
335,3,,,Artificial sweeteners,,p,High,90.14821103,39.59024143,,,9.406874921,1995,0.748606663
336,3,,,"Other miscellaneous payments, expenditure only",,p,Medium,13.43189692,27.32810872,yes,,3.021598512,1995,1.478713567
33602,3,,,,Vinegar,p,High,1.365479586,37.93016891,,,7.616099806,1995,11.17961881
33603,4,,,,Spices and dried herbs,p,Medium,21.67590981,18.280175,,,4.858435256,1995,
33604,4,,,,"Bisto, gravy granules, stuffing mix, baking powder, yeast",p,Medium,18.99174579,45.21414931,yes,UP,4.077976535,1995,
33605,4,,,,Wine and beer making kits,p,Very Low,-100,,,,,1995,
33606,4,,,,"Fruit teas, instant tea, herbal tea, rosehip tea",p,Very High,18.19174114,-14.40566588,,,10.62560564,1995,
33607,4,,,,"Other payments for food and drink, type not specified",p,High,6.632664493,79.30732286,yes,UP,7.28773237,1995,11.17961881
339,4,,,Soya and novel protein foods,,p,High,18.22993332,12.85958886,,,7.101502002,1995,1.713046724
340344,2,,Soft drinks,,,p,Low,3.113751541,10.86538741,yes,,1.95292604,1995,53.6207464
340,3,,,"Soft drinks, concentrated, not low calorie [note 10]",,p,Medium,-21.22343029,-0.857364349,,,4.493470212,1995,10.47932478
341,3,,,"Soft drinks, not concentrated,  not low calorie",,p,Medium,-3.980172189,1.983288617,,,2.940236204,1995,26.71590734
343,3,,,"Soft drinks, concentrated, low calorie [note 10]",,p,Medium,-3.752928984,-13.91524309,,DOWN,3.698897725,1995,3.751959049
344,3,,,"Soft drinks, not concentrated, low calorie",,p,Medium,14.34142127,25.68381216,yes,UP,2.91609819,1995,12.67355523
350355,2,,Confectionery,,,p,Low,3.191874698,4.394183131,,,2.269474672,1995,63.1978015
350,3,,,Chocolate bars - solid,,p,Low,3.121883825,14.20734634,yes,,2.21783591,1995,15.34831777
351,3,,,Chocolate bars - filled,,p,Medium,7.251382273,-3.215280815,,,2.911282045,1995,30.78361678
352,3,,,Chewing gum,,p,High,-18.34597355,-26.02621147,yes,,5.443786251,1995,0.934873357
353,3,,,Mints and boiled sweets,,p,Low,3.862321148,10.1193393,,,3.350935102,1995,13.88772478
35301,4,,,,Mints,p,High,2.594906992,-6.352823078,,,7.41947739,1995,1.118432067
35302,4,,,,Boiled sweets,p,Medium,3.93881304,11.28544845,,,3.498632459,1995,12.76929271
354,3,,,"Fudges, toffees, caramels",,p,High,-36.4001724,-7.470675511,,,27.89369469,1995,2.243268819
355,3,,,Takeaway confectionery,,p,Very High,0.59853907,22.15442052,,,30.66196354,1995,
380389,2,,Alcoholic drinks,,,p,Low,-8.743871403,-8.062774127,,DOWN,2.313068495,1995,179.5789505
381,3,,,Beers,,p,High,2.430673036,25.12130165,,,4.72081189,1995,21.42100414
382,3,,,Lagers and continental beers,,p,Medium,-25.75178104,-23.46424589,yes,DOWN,4.448895167,1995,30.87744388
383,3,,,Ciders and perry,,p,High,12.75288942,11.08603962,,,5.715997044,1995,10.27295432
384,3,,,Wine and champagne,,p,Medium,-5.574589038,-7.109359921,,,3.235772126,1995,64.54797524
38402,4,,,,"Champagne, sparkling wines and wine with mixer",p,High,-37.89867813,-23.92979285,,,8.433530758,1995,0.704527555
38403,4,,,,Table wine,p,Medium,0.001238135,-4.855724232,,,3.316969354,1995,63.84344768
385,3,,,Spirits with mixer,,p,Very High,-19.35541838,-4.748671387,,,9.749106525,1995,0.281811022
386,3,,,Fortified wines,,p,High,7.986653272,-16.52497829,,,9.639014253,1995,9.373341687
387,3,,,Spirits,,p,Medium,-14.04865814,-16.2234232,,,4.177040755,1995,40.32863911
388,3,,,Liqueurs and cocktails,,p,High,8.072618887,12.92021905,,,6.829719199,1995,2.475781082
389,3,,,Alcopops,,p,Very High,-37.89750463,17.05199216,,,14.52459602,1995,0
t1,1,Food and drink all purchases food and drink,,,,p,Medium,5.397858409,-9.749271249,yes,DOWN,1.102241106,1996,
t2,1,Food and non-alcoholic drinks all purchases food and drink,,,,p,Medium,6.758147972,-7.866399184,yes,DOWN,1.036082721,1996,
t3,1,Alcoholic drinks all purchases food and drink,,,,p,High,-2.430910411,-20.0395865,yes,DOWN,2.73073798,1996,
eo90001,1,Food and drink purchases for consumption outside the home,,,,p,Low,12.62199893,-34.07033606,yes,DOWN,2.410188191,1996,
eo90002,1,Food and non-alcoholic drinks for consumption outside the home,,,,p,Low,13.69691615,-34.2688452,yes,DOWN,2.368843859,1996,
eo90003,1,Alcoholic drinks for consumption outside the home,,,,p,Medium,9.208654948,-33.40545405,yes,DOWN,3.905979817,1996,
cat108,1,Food and drink purchases for household supplies,,,,p,Very Low,3.391572911,1.587419203,,,0.832005468,1996,1938.386973
cat105,1,Food and non-alcoholic drinks purchases for household supplies,,,,p,Very Low,5.087790093,2.89837697,,,0.792768402,1996,1751.094733
380389,1,Alcoholic drinks purchases for household supplies,,,,p,Low,-8.743871403,-8.062774127,,DOWN,2.313068495,1996,187.2922401
cat106,1,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery purchases for household supplies",,,,p,Very Low,5.277491718,2.489988578,,,0.805094437,1996,1625.335719
cat520,1,Milk and milk products excluding cheese,,,,p,Very Low,10.85102118,9.67506324,yes,UP,1.19463468,1996,147.9614716
4006,2,,"Liquid wholemilk, including school and welfare",,,p,Medium,43.64427283,28.93354011,yes,UP,3.29731571,1996,39.85206604
4,3,,,"Liquid wholemilk, full price",,p,Medium,43.64427283,28.93354011,yes,UP,3.29731571,1996,39.58465011
402,4,,,,UHT milk,p,Very High,210.8016035,156.5732848,,,22.37229403,1996,2.287325597
403,4,,,,Sterilised,p,,,,,,,1996,1.951615757
404,4,,,,Pasteurised/ homogenised,p,Medium,41.67560865,27.33921225,yes,UP,3.308819082,1996,35.34570876
501,3,,,School milk [note 6],,p,,,,,,,1996,0.00292913
601,3,,,Welfare milk [note 11],,p,,,,,,,1996,0.264486795
9017,2,,Other milk and cream,,,p,Low,7.768273464,7.660124713,yes,,1.299762559,1996,108.1094056
15,3,,,Skimmed milks,,p,Low,13.48125505,3.642441465,,,1.613646178,1996,56.15310814
1502,4,,,,Fully skimmed milk,p,Medium,8.690551491,-1.87927497,,,4.59860425,1996,6.920740659
1503,4,,,,Semi-skimmed milk,p,Low,14.29696696,4.59550303,,,1.742507437,1996,49.23236748
901,3,,,Condensed or evaporated milk,,p,Very High,59.84701433,62.16986394,,,11.37573479,1996,1.907833821
11,3,,,Infant milks,,p,Very High,31.30706755,-41.40015582,,DOWN,12.44884429,1996,3.030242556
1102,4,,,,Infant or baby milks - ready to drink,p,Very High,-8.06775824,9.494090475,,,23.44304098,1996,0.303024256
1103,4,,,,Infant or baby milks - dried,p,Very High,42.93009418,-46.15230316,yes,DOWN,13.69137901,1996,2.727218301
1201,3,,,Instant dried milk,,p,Very High,92.41037066,75.86682239,,,35.61132416,1996,0.986333596
13,3,,,Yoghurt and fromage frais,,p,Low,-1.918383587,1.782127583,,,1.810873442,1996,29.74164886
1301,4,,,,Yoghurt,p,Low,-2.852441125,2.191551083,,,1.861250395,1996,25.17016436
1302,4,,,,Fromage frais,p,High,19.58639899,-5.312991672,,,6.296371425,1996,4.571484504
16,3,,,Other milks and dairy desserts,,p,Medium,10.23771682,32.19056447,yes,UP,3.225015141,1996,9.928139247
1603,4,,,,Dairy desserts - not frozen,p,Medium,14.34818708,12.72072673,,,3.430290122,1996,8.050486134
1605,4,,,,Dried milk products,p,Very High,-78.38346491,-94.77132605,,,66.48576807,1996,0.187765311
1607,4,,,,Milk drinks and other milks [note 7],p,Medium,2.876320129,27.39385065,yes,,4.89120927,1996,1.689887802
1608,4,,,,Non-dairy milk substitutes [note 7],p,High,10.36216301,70.74970909,yes,UP,7.09480968,1996,
17,3,,,Cream,,p,Medium,0.756979582,19.28443255,yes,UP,2.85793387,1996,6.36209937
22023,2,Cheese,,,,p,Low,7.775775611,13.24210167,yes,UP,1.496765097,1996,53.25957701
22,3,,Natural cheese,,,p,Low,7.185594315,11.40377611,yes,,1.545719931,1996,47.28813008
2201,4,,,Hard cheese - cheddar type,,p,Low,10.9495788,14.14193431,yes,UP,1.739423494,1996,28.55731139
2202,4,,,Hard cheese - other uk or foreign equivalent,,p,Medium,-6.534494298,2.967366734,,,4.570259301,1996,7.344610695
2203,4,,,Hard cheese - edam or other foreign,,p,Medium,-3.652875522,0.869359048,,,3.79110679,1996,5.129817365
2205,4,,,Cottage cheese,,p,High,-21.44061722,-23.77836878,,,8.809530964,1996,2.211145798
2206,4,,,Soft natural cheese,,p,Medium,11.88806384,16.81036127,yes,,2.848293776,1996,4.04524483
2301,3,,Processed cheese,,,p,Medium,13.74754542,34.38620124,yes,UP,3.850343899,1996,5.971446931
31041,2,Carcase meat,,,,p,Low,-1.503902046,-8.303600479,,DOWN,2.677728062,1996,103.9966417
31,3,,Beef and veal,,,p,Low,-2.211987192,-7.500551378,,DOWN,2.970453093,1996,44.88535902
3102,4,,,Beef joints - on the bone,,p,Very High,-64.07939541,-58.18550874,,,42.73541364,1996,2.839104302
3103,4,,,Beef joints - boned,,p,High,-17.86120953,-4.98803054,,,6.456036896,1996,8.298935196
3104,4,,,Beef steak - less expensive,,p,Medium,-4.931626044,9.11860696,,,4.54702647,1996,9.387418086
3105,4,,,Beef steak - more expensive,,p,High,-9.370153051,-21.86787619,,DOWN,6.490757999,1996,12.54508188
3106,4,,,Minced beef,,p,Medium,15.35112373,-1.755318928,,,3.24431667,1996,10.77906694
3107,4,,,All other beef and veal,,p,Very High,304.0002048,10.9767159,,,58.04389391,1996,1.035752611
36,3,,Mutton and lamb,,,p,High,-1.490039181,-20.55070249,,DOWN,5.970417223,1996,28.5110492
3601,4,,,Mutton,,p,Very High,14.48559034,-38.47596544,,,36.66097973,1996,0.64702829
3602,4,,,Lamb joints,,p,Very High,9.790524256,-14.67238206,,,9.21811683,1996,12.76973334
3603,4,,,Lamb chops,,p,High,-18.23360668,-11.78918101,,,8.67483561,1996,10.4919541
3604,4,,,All other lamb,,p,High,4.685116078,-42.57949382,,,15.50511624,1996,4.602333478
41,3,,Pork,,,p,Medium,1.042562067,5.501678969,,,3.646050121,1996,30.60023348
4101,4,,,Pork joints,,p,High,-18.4504817,1.45871536,,,6.407215374,1996,7.428907655
4102,4,,,Pork chops,,p,High,27.66715436,-9.715547709,,,8.053774612,1996,11.71656205
4103,4,,,Pork fillets and steaks,,p,Medium,1.914885979,5.17673209,,,5.088123865,1996,5.168149756
4104,4,,,All other pork,,p,High,19.4484542,20.74230202,,,7.100355132,1996,6.286614017
46095,2,Non-carcase meat and meat products,,,,p,Very Low,7.160462506,-0.018766395,,,1.216973702,1996,320.6636272
46,3,,Liver,,,p,Very High,-40.1495376,-11.62725898,,,13.47210092,1996,2.165037297
4603,4,,,Ox liver,,p,Very High,-19.62262809,-49.76358295,,,47.51440262,1996,0.130697138
4604,4,,,Lambs liver,,p,Very High,55.21563458,17.62955303,,,18.7340963,1996,1.33078419
4605,4,,,Pigs liver,,p,Very High,-67.18942437,65.82833659,,,26.27590384,1996,0.604535771
4607,4,,,All other liver,,p,Very High,-79.73423815,-66.19458219,,,24.76947642,1996,0.099020197
51,3,,All offal other than liver,,,p,Very High,238.3493296,94.11080767,,,21.39304024,1996,0.861237074
55,3,,"Bacon and ham, uncooked",,,p,Low,10.2647188,-1.893967537,,,2.430242064,1996,37.27541834
5502,4,,,"Bacon and ham joints, uncooked",,p,High,-6.278032424,-22.71388149,,DOWN,5.470671929,1996,8.834957809
5505,4,,,"Bacon and ham rashers, uncooked",,p,Low,15.86466073,5.919028628,,,2.432353647,1996,28.44046053
58,3,,"Bacon and ham, cooked",,,p,Low,0.104069316,3.558289204,,,2.008375487,1996,18.98920951
59,3,,Cooked poultry not purchased in cans,,,p,Medium,18.16182154,-8.576213588,,,3.89647798,1996,14.86582145
5903,4,,,"Chicken and turkey, cooked",,p,Medium,0.033376428,-11.3907859,,,3.392303838,1996,9.371788476
5904,4,,,Takeaway chicken,,p,High,57.50626425,-4.390147163,,,8.530309324,1996,5.494032977
62,3,,"Corned beef, canned or sliced",,,p,Medium,-1.026796537,-9.005184262,,,4.732987725,1996,4.131465861
66,3,,Other cooked meat,,,p,Medium,3.760286217,17.89185241,,,3.964209413,1996,10.70593389
71,3,,Other canned meat and canned meat products,,,p,High,20.60969028,-3.965766359,,,6.472696263,1996,5.614280654
74,3,,"Chicken, uncooked - whole chicken or chicken pieces",,,p,Low,13.12587338,6.12452762,,,2.179384185,1996,49.83928214
77,3,,"Other poultry, uncooked (including frozen)",,,p,High,18.7980818,-3.525841275,,,7.393034908,1996,11.92295788
7703,4,,,"Turkey, uncooked - whole turkey or turkey pieces",,p,High,35.14801555,6.259091941,,,8.884329609,1996,10.4098269
7704,4,,,"Poultry other than chicken or turkey, uncooked",,p,Very High,-31.7350752,-38.29450998,,DOWN,11.6374887,1996,1.513130981
78,3,,"Other fresh, chilled and frozen meat",,,p,Very High,-48.60164681,145.3907108,,,26.39471095,1996,0.460754508
79,3,,"Sausages, uncooked - pork",,,p,Medium,9.149814716,10.51136032,,,2.507923811,1996,14.07618982
80,3,,"Sausages, uncooked - beef and other sausages",,,p,Very High,3.927387229,-0.597591017,,,9.385822605,1996,4.088307289
83,3,,"Meat pies and sausage rolls, ready to eat",,,p,Medium,-4.893899307,3.39968859,,,3.95962215,1996,8.26736775
8302,4,,,"Meat pies, ready to eat",,p,High,-7.442880633,13.81027813,,,5.548343117,1996,5.603410348
8303,4,,,"Sausage rolls, ready to eat",,p,Medium,-1.63142583,-6.860631666,,,5.255468549,1996,2.663957402
84,3,,"Meat pies, pasties and puddings, frozen or not frozen",,,p,Medium,7.406754517,6.218903389,,,3.265608096,1996,8.656023581
85,3,,"Burgers, frozen or not frozen",,,p,Medium,10.21944662,21.51992493,,,3.889761667,1996,9.411941155
89,3,,Ready meals and convenience meat products,,,p,Low,2.856906445,5.479216291,,,2.083731545,1996,47.18536149
8901,4,,,"Complete meat-based ready meals, frozen or not frozen",,p,Medium,-3.8375991,0.000263125,,,3.214864872,1996,19.44541988
8902,4,,,"Other convenience meat products, frozen or not frozen",,p,Low,9.509984609,10.77581537,,,2.363383533,1996,27.73994161
93,3,,Pate and delicatessen type sausage,,,p,Medium,-8.107595165,6.088202161,,,3.744031464,1996,9.181055514
9301,4,,,Pate,,p,High,-2.03891342,15.09442363,,,6.175821105,1996,3.188223583
9302,4,,,Delicatessen type sausages,,p,Medium,-9.155050816,4.565306866,,,4.24114341,1996,5.992831931
94,3,,Meat pastes and spreads,,,p,Very High,-50.71209797,-38.14666482,,,14.09735285,1996,1.480997105
95,3,,Takeaway meats,,,p,Medium,10.36160673,-23.24976773,yes,DOWN,4.180911576,1996,61.48498489
9501,4,,,Takeaway meat pies and pasties,,p,Very High,7.339967088,-33.18004137,,,16.12631529,1996,3.215489934
9502,4,,,Takeaway burger and bun,,p,High,9.809685971,-6.423706617,,,8.199500667,1996,6.039424213
9503,4,,,Takeaway kebabs,,p,Very High,39.64196215,-2.92950364,,,9.954210078,1996,6.495050668
9504,4,,,Takeaway sausages and saveloys,,p,Very High,53.3293105,-6.674199364,,,18.91050783,1996,1.315750999
9505,4,,,Takeaway meat based meals,,p,Medium,2.062038087,-32.19047088,yes,DOWN,4.946834853,1996,43.82880992
9506,4,,,Takeaway miscellaneous meats,,p,Very High,79.69493798,27.19711708,,,37.75148277,1996,0.590459152
100123,2,Fish,,,,p,Low,-0.254628588,-2.023755114,,,2.031828766,1996,78.44013695
102,3,,"White fish, fresh, chilled or frozen",,,p,High,-4.489522652,12.22474209,,,5.908871648,1996,20.27381393
10201,4,,,"White fish, fresh or chilled",,p,High,-8.189118116,-1.793379251,,,6.369383299,1996,10.34702823
10202,4,,,"White fish, frozen",,p,Very High,7.563640049,86.09206274,,,13.26234114,1996,9.9267857
106,3,,"Herrings and other blue fish, fresh, chilled or frozen",,,p,Very High,-6.869652686,-28.63279038,,,11.60358955,1996,2.09266999
10601,4,,,"Herrings and other blue fish, fresh or chilled",,p,Very High,6.888934454,-22.51003489,,,12.87025604,1996,2.09266999
10602,4,,,"Herrings and other blue fish, frozen",,p,Very High,-59.68978533,-60.44712293,,,26.6498739,1996,
107,3,,"Salmon, fresh, chilled or frozen",,,p,Medium,-9.52539242,9.532342914,,,4.332192483,1996,3.722631086
10701,4,,,"Salmon, fresh or chilled",,p,Medium,-8.28480776,16.90550481,,,4.469051536,1996,3.722631086
10702,4,,,"Salmon, frozen",,p,Very High,-33.61393192,-59.30995597,yes,DOWN,15.1885294,1996,
10801,3,,"Blue fish, dried or salted or smoked",,,p,High,-19.69790066,-11.67905254,,,5.059662347,1996,2.662025624
11401,3,,"White fish, dried, salted or smoked",,,p,High,-43.05908623,-50.29546189,yes,DOWN,9.057610121,1996,3.637437564
117,3,,Shellfish,,,p,Medium,26.51399952,19.47232688,,,5.000308377,1996,5.71859503
11702,4,,,"Shellfish, fresh or chilled",,p,High,28.67000339,19.50317692,,,6.348763888,1996,3.83145867
11703,4,,,"Shellfish, frozen",,p,High,22.70041379,19.415146,,,7.722456586,1996,1.88713636
118,3,,Takeaway fish,,,p,High,22.49005257,-17.49880142,,DOWN,6.096913913,1996,7.946145404
119,3,,"Salmon, tinned",,,p,Very High,-13.22443126,-30.14629502,,,10.71768378,1996,3.788434858
120,3,,Other tinned or bottled fish,,,p,Medium,-6.251909301,-25.0166959,yes,DOWN,3.641956744,1996,6.821093896
121,3,,Ready meals and other fish products - frozen or not frozen,,,p,Medium,3.046959974,-2.063196305,,,2.723899032,1996,10.49522027
123,3,,Takeaway fish meals and fish products,,,p,High,3.044688142,53.64071155,,,10.52715531,1996,11.2820693
12304,4,,,Takeaway fish products,,p,Very High,-0.431156679,13.20445868,,,16.45726924,1996,1.495730666
12305,4,,,Takeaway fish based meals,,p,Very High,3.762203219,65.33944299,,,11.33568588,1996,9.786338631
12901,2,Eggs,,,,p,Low,28.69359194,21.27337883,yes,UP,1.836210352,1996,16.90143311
135148,2,Fats,,,,p,Low,31.49896935,23.57315509,yes,UP,1.787139399,1996,40.65958091
13501,3,,Butter,,,p,Medium,25.49015593,19.65544395,yes,,2.778849868,1996,11.24296485
