code,code_level,food_category,food_group,major_food_code,minor_food_code,units,rse_indicator_,percentage_change_since_2021_22,percentage_change_since_2019_20,significance,trend_since_2019_20_,reliability_of_3_year_percent_relative_se,year,quantity
14807,4,,,,Imitatation cream,g,High,0.397237085,-7.239510733,,,6.536216298,1999,5.500698526
150154,2,,Sugar and preserves,,,g,Low,-6.189871786,-10.71364598,,DOWN,2.508044709,1999,168.9204085
150,3,,,Sugar,,g,Medium,-3.251668146,-9.574130135,,DOWN,3.366334324,1999,132.2797092
151,3,,,Jams and fruit curds,,g,Medium,-15.49832939,-15.00425028,,DOWN,3.896905065,1999,16.52868375
152,3,,,Marmalade,,g,High,10.03159412,-6.968099371,,,6.03545222,1999,13.55924489
153,3,,,"Syrup, treacle",,g,High,-26.32209048,-19.68373123,,,7.893429306,1999,2.531400427
154,3,,,Honey,,g,Medium,-9.354116118,-10.04606831,,,5.722361767,1999,4.021370159
t4,1,"Fresh and processed fruit and vegetables, including potatoes",,,,g,Low,-2.590761,-8.816872,yes,DOWN,1.082521,1999,3268.243288
cat730,1,"Fresh and processed vegetables, including potatoes",,,,g,Very Low,0.493069355,-6.815979407,yes,DOWN,1.014836943,1999,2137.310162
cat701,1,Fresh and processed potatoes,,,,g,Low,4.707295137,-5.587766784,,DOWN,1.290958351,1999,971.7392819
155,3,,,Fresh potatoes,,g,Low,5.918558064,-5.516145758,,DOWN,1.732171197,1999,693.2859227
15505,4,,,,Fresh new potatoes [note 7],g,Medium,25.293437,-5.139855909,,,3.541358503,1999,300.5660876
15506,4,,,,Fresh baking potatoes [note 7],g,Medium,22.72270624,9.538632849,,,4.034926601,1999,165.1565322
15504,4,,,,Other fresh potatoes [note 7],g,Low,-1.381387709,-9.226195109,,DOWN,2.160587496,1999,227.5633029
cat710,2,Processed potatoes,,,,g,Low,3.070633482,-5.687035429,,DOWN,1.642831865,1999,278.4533592
197,3,,,Chips and takeaway chips,,g,Low,10.77621843,-8.165989306,,DOWN,2.294815139,1999,157.4573857
19702,4,,,,Chips - frozen or not frozen,g,Medium,10.04190063,2.612784097,,,2.584949257,1999,118.712621
19703,4,,,,Takeaway chips,g,Medium,14.77270715,-40.68060259,yes,DOWN,4.109088383,1999,38.74476472
198,3,,,Instant potato,,g,Very High,-42.003242,-48.14275404,,,32.55132549,1999,1.372047184
199,3,,,Canned potatoes,,g,Very High,15.43742381,-44.12790324,yes,DOWN,12.9859698,1999,7.371989109
200,3,,,Crisps and potato snacks,,g,Low,-2.968019061,4.6479774,,,1.799402827,1999,62.81659089
201,3,,,"Other potato products, frozen or not frozen",,g,Medium,-6.554858378,-8.388274528,,,3.05721769,1999,49.43534631
cat811,1,"Fresh and processed fruit and vegetables, excluding potatoes",,,,g,Very Low,-4.50316823,-9.7041966,yes,DOWN,1.012205074,1999,2296.504006
cat720,1,"Fresh and processed vegetables, excluding potatoes",,,,g,Very Low,-1.661070986,-7.471113607,yes,DOWN,1.223890518,1999,1165.57088
162171,2,,Fresh green vegetables,,,g,Low,-11.00742194,-7.459745561,,,2.872963008,1999,250.9975273
162,3,,,Fresh cabbages,,g,Medium,-30.37633564,-1.21542208,,,12.95752197,1999,54.44262646
163,3,,,Fresh brussels sprouts,,g,High,-7.087048902,-7.806025916,,,5.685445866,1999,17.67944663
164,3,,,Fresh cauliflower,,g,Medium,-4.974879605,-11.05155504,,DOWN,2.466045587,1999,83.73926531
167,3,,,Leafy salads fresh,,g,Low,-6.539679441,1.654100446,,,1.961905854,1999,57.58942001
16701,4,,,,Lettuce and leafy salads,g,Medium,-5.363367505,6.267462784,,,2.548946866,1999,57.58942001
16702,4,,,,Prepared lettuce salads,g,Medium,-8.900653998,-6.783569709,,,2.913646047,1999,
168,3,,,Fresh peas,,g,High,-1.003885438,-29.28368529,,DOWN,6.92934318,1999,5.734871953
169,3,,,Fresh beans,,g,Medium,-16.90681264,-31.66821487,yes,DOWN,4.793407727,1999,23.86586262
171,3,,,Other fresh green vegetables,,g,Medium,8.856039696,0.498643679,,,4.184371123,1999,7.946034293
172183,2,,Other fresh vegetables,,,g,Low,-0.961568228,-9.591725913,yes,DOWN,1.39849554,1999,513.1205974
172,3,,,Fresh carrots,,g,Low,-5.65747505,-6.822977875,,DOWN,2.10408845,1999,114.581726
173,3,,,Fresh turnips and swede,,g,High,1.151399607,-25.55382338,yes,DOWN,5.860453618,1999,27.60435836
174,3,,,Other fresh root vegetables,,g,Medium,-9.049962235,-14.76962787,,DOWN,3.446864498,1999,26.41638139
175,3,,,"Fresh onions, leeks and shallots",,g,Medium,9.016354103,-7.406346023,,DOWN,3.029381176,1999,97.95136312
176,3,,,Fresh cucumbers,,g,Low,3.704559474,3.161787506,,,2.18879728,1999,36.10582828
177,3,,,Fresh mushrooms,,g,Low,-5.144448591,-11.90238003,yes,DOWN,2.151441757,1999,36.49858814
178,3,,,Fresh tomatoes,,g,Low,-3.105667965,-14.36832794,yes,DOWN,2.087666351,1999,102.5384425
183,3,,,Miscellaneous fresh vegtables,,g,Medium,-1.357355733,-11.16519654,,DOWN,2.567656021,1999,71.42390954
18301,4,,,,"Fresh vegetable stewpack, stirfry pack etc.",g,Medium,-20.90592,-35.50599107,yes,DOWN,5.048104776,1999,11.77909854
18302,4,,,,Fresh stem vegetables,g,Medium,-13.90823893,-11.31842116,,DOWN,2.94614524,1999,16.01604469
18303,4,,,,"Fresh marrow, courgettes, aubergine, pumpkin and other vegetables",g,Medium,5.245600131,-5.414264429,,,3.713244371,1999,34.40897471
18304,4,,,,Fresh herbs,g,Medium,32.81117229,1.984757924,,,4.080873594,1999,9.219791595
cat702,2,Processed vegetables excluding processed potatoes,,,,g,Low,2.291490361,-4.083350348,,DOWN,1.618650997,1999,401.4527555
184,3,,,"Tomatoes, canned or bottled",,g,Medium,13.51879145,-7.637033171,,,3.397534858,1999,45.59497044
185,3,,,"Peas, canned",,g,High,-9.799229664,-21.20511807,,DOWN,5.188595073,1999,29.11735092
188,3,,,Beans canned,,g,Medium,-5.419783545,-9.057719474,,,2.697919895,1999,123.5227046
18802,4,,,,Baked beans in sauce,g,Medium,-16.58159978,-23.17629278,yes,DOWN,2.988944911,1999,111.4221531
18803,4,,,,Other canned beans and pulses,g,High,24.97964189,36.56608562,yes,,5.163214937,1999,12.10055144
191,3,,,Other canned vegetables,,g,Medium,-8.345549199,,,,4.881551278,1999,27.76069198
192,3,,,Dried pulses other than air-dried,,g,Very High,6.497869331,93.73627634,,,17.11641822,1999,7.646774178
195,3,,,Air-dried vegetables,,g,Very High,-19.64716316,4.170742334,,,16.47708254,1999,0.381228148
196,3,,,Vegetable juices and purees,,ml,High,22.48579369,-3.933410372,,,6.787061834,1999,7.353911761
19602,4,,,,Tomato puree and vegetable purees,ml,High,14.95157801,17.0406823,,,6.407808165,1999,5.147738233
19603,4,,,,"Vegetable juices eg tomato juice, carrot juice",ml,Very High,48.5053783,-35.04847735,,,15.81801196,1999,2.206173528
203,3,,,"Peas, frozen",,g,Medium,8.498475353,0.993569796,,,3.744345875,1999,37.57968409
204,3,,,"Beans, frozen",,g,Very High,64.23732735,17.07088585,,,10.46442376,1999,8.060452012
206,3,,,Ready meals and other vegetable products (inc takeaways),,g,Low,-4.526217458,-4.756294951,,,2.213669864,1999,61.38820774
20601,4,,,,"Ready meals and other vegetable products, frozen or not frozen",g,Low,-4.055444697,0.032163931,,,2.324334118,1999,50.87931844
20604,4,,,,All vegetable takeaway products,g,High,-10.45712696,-42.14269137,yes,DOWN,5.463813689,1999,10.5088893
208,3,,,Other frozen vegetables,,g,Medium,19.03864784,,,,4.003870368,1999,53.04677967
cat810,1,Fresh and processed fruit,,,,g,Very Low,-7.492754021,-12.07694715,yes,DOWN,1.19520673,1999,1130.933126
210231,2,,Fresh fruit,,,g,Low,-10.53794168,-16.6534052,yes,DOWN,1.305634655,1999,728.7473268
210,3,,,Fresh oranges,,g,High,-0.904407545,1.396441578,,,4.649987043,1999,51.11546721
214,3,,,Other fresh citrus fruits,,g,Low,-4.814630329,-14.17609401,yes,DOWN,2.404269907,1999,71.44440781
217,3,,,Fresh apples,,g,Medium,-20.21610134,-24.31019833,yes,DOWN,2.366229697,1999,174.4398109
218,3,,,Fresh pears,,g,Medium,-8.738773441,-28.88563252,yes,DOWN,3.643371693,1999,44.52540366
221,3,,,Fresh stone fruit,,g,Medium,-7.242668702,-22.10230798,yes,DOWN,2.665555759,1999,57.94525314
222,3,,,Fresh grapes,,g,Medium,-14.76799832,-15.35380079,yes,DOWN,2.450474232,1999,45.64668603
227,3,,,Other fresh soft fruit,,g,Low,-16.78281228,-12.94756628,yes,DOWN,2.296605488,1999,19.76737566
228,3,,,Fresh bananas,,g,Low,-3.23580751,-13.61373595,yes,DOWN,1.550990073,1999,209.6504823
229,3,,,Fresh melons,,g,High,-28.10645489,-22.90298122,,,5.292122964,1999,25.90009222
231,3,,,Other fresh fruit,,g,Medium,-4.698701123,-15.07179897,,DOWN,3.729675388,1999,28.31234787
233248,2,,Processed fruit and fruit products,,,g,Low,-0.50348851,-0.84063295,,,1.891610991,1999,402.1857993
233,3,,,"Tinned peaches, pears and pineapples",,g,High,-20.31209011,-46.14669754,yes,DOWN,7.700494265,1999,21.00989986
236,3,,,All other tinned or bottled fruit,,g,Medium,-16.84416809,-7.288855212,,,5.000267931,1999,28.05967385
240,3,,,Dried fruit,,g,Medium,-16.65377182,-15.36946951,,,4.445643128,1999,18.50996331
241,3,,,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",,g,High,-26.7107267,-4.807815131,,,7.28146559,1999,3.541852495
245,3,,,"Nuts, edible seeds and peanut butter",,g,Medium,-14.26740905,-6.817692561,,,2.786302597,1999,15.76143972
24502,4,,,,Nuts and edible seeds,g,Medium,-12.29010121,-7.999450346,,,3.077131,1999,13.71245256
24503,4,,,,Peanut butter,g,High,-22.22544682,-1.04866655,,,5.602997516,1999,2.048987163
248,3,,,Pure fruit juices [note 8],,ml,Low,6.252448343,3.972775379,,,2.422254359,1999,315.30297
251263,2,,Bread,,,g,Very Low,-0.004217105,-11.29556088,yes,DOWN,0.985146813,1999,779.2808984
cat850,3,White bread,,,,g,Low,4.483227349,-7.181903534,,DOWN,1.727953421,1999,450.1277171
251,4,,,"White bread, standard, unsliced",,g,High,-19.49402661,-32.58859212,yes,DOWN,5.434535016,1999,62.60811588
252,4,,,"White bread, standard, sliced",,g,Low,5.432680544,-7.311496006,,,1.895192781,1999,256.5952394
257,4,,,"White bread, premium, sliced and unsliced",,g,High,109.9636058,7569.65752,yes,UP,14.09351428,1999,123.0906947
258,4,,,"White bread, soft grain, sliced and unsliced",,g,High,-18.56973005,-34.58514539,yes,,8.509462902,1999,7.83366711
cat851,3,Brown and wholemeal bread,,,,g,Low,-10.48162702,-20.10333607,yes,DOWN,2.081376283,1999,170.4980475
259,4,,,"Brown bread, sliced and unsliced",,g,Medium,-2.041236882,-10.19505239,,,4.909904058,1999,75.19087694
260,4,,,"Wholemeal and granary bread, sliced and unsliced",,g,Low,-12.60996244,-22.51962464,yes,DOWN,2.330366302,1999,95.30717061
263,3,,,Total other bread,,g,Low,2.706601632,-9.398308456,yes,DOWN,1.396648285,1999,158.6551338
26302,4,,,,"Rolls - white, brown or wholemeal",g,Low,9.746743641,-9.077097497,,,2.463711626,1999,72.83698753
26303,4,,,,Malt bread and fruit loaves,g,High,-3.423045477,-25.19144895,yes,DOWN,5.988558191,1999,7.436150934
26304,4,,,,Vienna and french bread,g,Medium,-3.471562381,-22.87219588,yes,DOWN,3.59609888,1999,32.37298693
26305,4,,,,Starch reduced bread and rolls,g,High,61.14153612,33.87300228,,,11.06316683,1999,4.618037831
26308,4,,,,Other breads,g,Low,-0.858347184,-5.203537948,,DOWN,2.008080364,1999,31.31529111
26309,4,,,,Sandwiches,g,Medium,-2.163567741,-5.934976585,,,3.896096051,1999,7.052975615
26310,4,,,,Sandwiches from takeaway,g,High,27.5845212,-20.2494515,,,8.393453452,1999,3.022703835
26311,4,,,,Takeaway breads,g,High,22.14732593,-19.95137474,,,7.517179214,1999,
264264,2,,Flour,,,g,High,-15.07781577,-10.6529959,,,5.438671134,1999,57.52421297
267270,2,,"Cakes, buns and pastries",,,g,Low,-2.394376247,-1.144672155,,,1.639225568,1999,180.1125854
267,3,,,"Buns, scones and teacakes",,g,Low,-1.118949594,1.292469425,,,2.092430799,1999,45.30133532
270,3,,,Cakes and pastries,,g,Low,-3.096155138,-2.462300698,,,2.098911784,1999,134.8112501
27001,4,,,,"Cakes and pastries, not frozen",g,Low,-2.880120385,-2.302493949,,,2.119458401,1999,134.8112501
27002,4,,,,Takeaway pastries,g,High,-17.53979495,-13.59197605,,,10.60234667,1999,
271277,2,,Biscuits and crispbreads,,,g,Low,-3.899958208,-9.652328811,yes,DOWN,1.4288933,1999,176.8049453
271,3,,,Crispbread,,g,Medium,17.61485187,5.082346306,,,4.54754904,1999,6.924507234
274,3,,,Biscuits other than chocolate,,g,Low,-2.136440491,-10.73304712,yes,DOWN,1.724964135,1999,102.5914055
27402,4,,,,Sweet biscuits (not chocolate) and cereal bars,g,Low,-1.988132683,-11.83109065,yes,DOWN,1.91743516,1999,88.95193104
27403,4,,,,Cream crackers and other unsweetened biscuits,g,Medium,-2.934450012,-4.254461182,,,3.282022584,1999,13.63947447
277,3,,,Chocolate biscuits,,g,Low,-8.79349932,-9.203357354,,DOWN,1.988465909,1999,67.28903254
281301,2,,Other cereals and cereal products,,,g,Low,1.595933909,-7.787745297,yes,DOWN,1.478372479,1999,446.899062
281,3,,,Oatmeal and oat products,,g,Medium,-12.48129152,15.51042064,,,4.764976723,1999,12.34794834
282,3,,,Breakfast cereals,,g,Low,-12.95853503,-20.75048535,yes,DOWN,2.036729076,1999,125.9835304
28202,4,,,,Muesli,g,Medium,-7.452444069,-24.95958375,yes,DOWN,5.381536796,1999,12.50236702
28203,4,,,,High fibre breakfast cereals,g,Medium,-19.31784996,-22.78686207,yes,DOWN,3.099531725,1999,47.2613747
28204,4,,,,Sweetened breakfast cereals,g,Medium,-7.033762116,-18.41081063,yes,DOWN,3.520072153,1999,36.51928524
28205,4,,,,Other breakfast cereals,g,Medium,-13.05423655,-15.14304009,,DOWN,4.062585932,1999,29.70050346
285,3,,,Canned milk puddings,,g,Medium,-10.46792378,-13.37872859,,,4.602637577,1999,31.29759469
28502,4,,,,Canned or fresh carton custard,g,High,-19.20069213,-11.47882268,,,5.250672907,1999,15.64879735
28503,4,,,,All canned milk puddings,g,High,9.147987341,-16.36362039,,,7.837577774,1999,15.64879735
286,3,,,Puddings,,g,High,-6.610529618,-6.173133911,,,5.394399225,1999,8.153905973
287,3,,,Rice,,g,High,23.66466213,-11.5653666,,,5.674450241,1999,74.13405585
28702,4,,,,Dried rice,g,High,44.3573325,-4.007223514,,,8.751236471,1999,58.35934267
28703,4,,,,Cooked rice,g,Medium,-5.534688564,-6.771455911,,,3.649840088,1999,1.577471319
28704,4,,,,Takeaway rice,g,High,-4.29319174,-54.7302311,yes,DOWN,5.239900334,1999,14.19724187
290,3,,,"Invalid foods, slimming foods and sports foods",,g,Very High,-35.04652851,-7.037134904,,,13.47562844,1999,0.321804792
291,3,,,Infant cereal foods,,g,Very High,-27.54815475,-24.1601851,,,12.48138324,1999,1.478375079
294,3,,,Cakes and pastries - frozen,,g,High,-2.498830361,-25.25796626,,DOWN,6.162034249,1999,17.11592666
295,3,,,Pasta,,g,High,20.03224934,5.417427723,,,4.378311554,1999,63.82494076
29501,4,,,,Canned pasta,g,High,-26.09538596,-36.54754066,yes,DOWN,6.357479891,1999,26.38156404
29502,4,,,,Dried and fresh pasta,g,High,27.3057011,12.66435637,,,4.939144952,1999,37.44337672
29503,4,,,,Takeaway pasta and noodles,g,Very High,24.42965877,-20.83507169,,,13.20900825,1999,
296,3,,,Pizza,,g,Medium,11.84459738,-3.43179061,,,2.460659383,1999,61.8731781
29601,4,,,,"Pizzas, frozen and not frozen",g,Medium,9.941670492,9.594435199,,,2.712662828,1999,47.67868482
29602,4,,,,Takeaway pizza,g,High,20.33241214,-34.94361389,yes,DOWN,5.707018594,1999,14.19449328
299,3,,,Other cereal convenience foods,,g,Low,-5.832119363,-4.776406037,,DOWN,1.623204159,1999,48.64730291
29907,4,,,,"Cake, pudding and dessert mixes",g,High,-19.31389104,-26.83424273,,DOWN,5.847787278,1999,4.27714792
29909,4,,,,Cereal snacks,g,Medium,-11.2471618,-11.32557004,,DOWN,2.494424263,1999,12.42513517
29915,4,,,,"Quiches and flans, frozen and not frozen",g,Medium,-4.647781802,-2.636595299,,,4.343492348,1999,6.484293009
29916,4,,,,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",g,Very High,-7.285717185,-58.20450216,yes,DOWN,9.537910751,1999,1.380570575
29919,4,,,,"Other cereal foods, frozen and not frozen",g,Low,-2.756548065,0.415514068,,,2.107358167,1999,24.08015624
301,3,,,Other cereals,,g,High,-39.3352494,-24.27611807,,,19.59314613,1999,1.720498364
304313,2,,Beverages,,,g,Low,-13.45517504,-11.40704388,yes,DOWN,2.122281099,1999,68.24293449
304,3,,,Tea,,g,Medium,-12.39258922,-14.74231468,yes,DOWN,3.231159006,1999,34.60043093
307,3,,,Coffee beans and ground coffee,,g,Medium,-14.23244312,0.55771633,,,4.456590974,1999,4.120239368
308,3,,,Instant coffee,,g,Medium,-15.70261256,-16.74004337,yes,DOWN,3.197363224,1999,11.28214532
309,3,,,Coffee essences,,ml,Very High,-92.71406934,8.435743688,,,78.80485696,1999,0.453585951
310,3,,,Tea and coffee from takeaway,,ml,High,91.35326669,88.92247953,yes,,11.53719121,1999,
312,3,,,Cocoa and chocolate drinks,,g,High,-3.566159744,-20.76019617,,,6.248012749,1999,8.974924388
313,3,,,Malt drinks and chocolate versions of malted drinks,,g,Very High,-63.35821487,-58.28109765,,,15.70671157,1999,8.811608535
314339,2,,Other food and drink,,,g,Low,-3.559768531,-11.49377963,yes,DOWN,2.088684785,1999,529.1543658
314,3,,,Mineral or spring waters,,ml,Medium,-5.070449126,-12.02141055,,,4.310037838,1999,183.5251459
315,3,,,Baby foods,,g,Very High,2.854212092,-28.8585214,,,15.05218051,1999,7.117752139
318,3,,,Soups - canned or cartons,,g,Medium,4.699516604,-17.00072099,yes,DOWN,3.454831374,1999,68.49637345
319,3,,,Soups - dehydrated or powdered,,g,High,-10.65260377,-24.26389908,,,9.169536623,1999,3.069344033
320,3,,,Soups - from takeaway,,g,Very High,79.61337935,-16.71647245,,,20.32693668,1999,
321,3,,,Other takeaway food brought home,,g,Very High,157.2171406,272.8904265,,,24.07043878,1999,
322,3,,,Meals on wheels - items not specified,,g,Very Low,-100,-100,,,,1999,
323,3,,,Spreads and dressings,,g,Low,-2.87693357,-7.449888627,,,2.53239591,1999,22.95203488
32302,4,,,,Salad dressings,g,Medium,-3.637119122,-8.791116616,,,2.661720081,1999,20.297095
32303,4,,,,Other spreads and dresssings,g,High,0.241512229,-1.752613041,,,5.872606189,1999,2.654939883
327,3,,,Pickles and sauces,,g,Low,2.018582639,-3.128752008,,,1.778605134,1999,106.9625677
32702,4,,,,Pickles,g,Medium,2.735385357,-12.99683467,,,5.296561632,1999,13.0942378
32703,4,,,,Sauces,g,Low,1.762485237,-1.81670067,,,1.839267451,1999,89.78472653
32704,4,,,,Takeaway sauces and mayonnnaise,g,High,47.4066294,-13.59979547,,,7.111994629,1999,4.083603356
328,3,,,Stock cubes and meat and yeast extracts,,g,High,-16.23830244,-16.93852643,,,5.511338865,1999,4.140527267
329,3,,,Jelly squares or crystals,,g,High,-32.62572498,-20.48565163,,,8.292405244,1999,2.311293125
332,3,,,Ice cream tub or block,,ml,Medium,-3.375443449,-21.85986489,yes,DOWN,3.413900561,1999,64.85967238
333,3,,,Ice cream products including takeaways,,ml,Medium,-11.6484265,-7.469485995,,,3.548206105,1999,49.28289737
33302,4,,,,"Ice cream cornets, choc-ices, lollies with ice cream",ml,Medium,-5.083045526,-2.144786881,,,3.610998112,1999,36.22097589
33303,4,,,,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",ml,High,-17.73511855,-12.4379403,,,6.495583801,1999,13.06192148
33304,4,,,,"Takeaway ice cream, ice cream products, milkshakes",ml,Very High,-31.56040853,-26.74035969,,,12.51734765,1999,
334,3,,,Salt,,g,High,28.66034507,9.98951852,,,6.542246695,1999,11.28475088
339,3,,,Soya and novel protein foods,,g,High,16.59233785,-5.541656473,,,6.485196489,1999,5.152006655
340344,2,,Soft drinks,,,ml,Low,-10.19017173,-9.523488962,yes,DOWN,1.882622546,1999,1584.140529
340,3,,,"Soft drinks, concentrated, not low calorie [note 10]",,ml,Medium,-31.59450758,1.987492717,,,4.318436076,1999,599.6619571
341,3,,,"Soft drinks, not concentrated,  not low calorie",,ml,Medium,-15.63138606,-17.06273551,yes,DOWN,3.117665992,1999,501.9531207
343,3,,,"Soft drinks, concentrated, low calorie [note 10]",,ml,Medium,-8.71207347,-24.04965787,yes,DOWN,3.622732384,1999,190.9300414
344,3,,,"Soft drinks, not concentrated, low calorie",,ml,Medium,3.859716408,3.81733073,,,2.881314296,1999,291.5954096
350355,2,,Confectionery,,,g,Low,-1.279211455,-0.909078015,,,2.912850964,1999,126.1528798
350,3,,,Chocolate bars - solid,,g,Low,-1.998371153,6.604630218,,,2.166593686,1999,26.09023774
351,3,,,Chocolate bars - filled,,g,Medium,5.628841262,-4.570578147,,,2.751947228,1999,63.40437846
352,3,,,Chewing gum,,g,High,-31.12595087,-43.11180598,yes,DOWN,5.622181255,1999,1.454248751
353,3,,,Mints and boiled sweets,,g,Low,-4.507244946,-0.281843103,,,6.114568623,1999,30.11708126
35301,4,,,,Mints,g,High,10.29895537,-2.016803866,,,8.510468705,1999,4.201250936
35302,4,,,,Boiled sweets,g,Low,-5.137435358,-0.194385484,,,6.340934419,1999,25.91583033
354,3,,,"Fudges, toffees, caramels",,g,High,-33.79343415,-23.86339192,,,14.82369148,1999,5.086933573
